movieId,title,genres,tmdbId,movie_idx
2877,Tommy (1975),Musical,11326.0,2539
2878,Hell Night (1981),Horror,28377.0,2540
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy,10975.0,2541
2880,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy,10974.0,2542
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller,10398.0,2543
2882,Jakob the Liar (1999),Drama,2290.0,2544
2883,Mumford (1999),Comedy|Drama,24071.0,2545
2884,Dog Park (1998),Comedy|Romance,62994.0,2546
2885,Guinevere (1999),Drama|Romance,60994.0,2547
2886,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy,16112.0,2548
2887,Simon Sez (1999),Action|Comedy,32305.0,2549
2888,Drive Me Crazy (1999),Comedy|Romance,14429.0,2550
2889,"Mystery, Alaska (1999)",Comedy|Drama,15198.0,2551
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War,6415.0,2552
2891,"Happy, Texas (1999)",Comedy,24066.0,2553
2892,New Rose Hotel (1998),Action|Drama,21430.0,2554
2893,Plunkett & MaCleane (1999),Action|Adventure|Drama,10381.0,2555
2894,Romance (1999),Drama|Romance,171982.0,2556
2896,Alvarez Kelly (1966),Western,60285.0,2557
2897,And the Ship Sails On (E la nave va) (1983),Comedy|War,5622.0,2558
2898,"Dark Half, The (1993)",Horror|Mystery,10349.0,2559
2899,Gulliver's Travels (1939),Adventure|Animation|Children,42518.0,2560
2900,Monkey Shines (1988),Horror|Sci-Fi,29787.0,2561
2901,Phantasm (1979),Horror|Sci-Fi,9638.0,2562
2902,Psycho II (1983),Horror|Mystery|Thriller,10576.0,2563
2903,Psycho III (1986),Horror|Thriller,12662.0,2564
2904,Rain (1932),Drama,61369.0,2565
2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama,11712.0,2566
2906,Random Hearts (1999),Drama|Romance,12618.0,2567
2907,Superstar (1999),Comedy,13824.0,2568
2908,Boys Don't Cry (1999),Drama,226.0,2569
2910,"Ennui, L' (1998)",Drama|Romance,55107.0,2570
2911,"Grandfather, The (Abuelo, El) (1998)",Drama,69851.0,2571
2912,"Limey, The (1999)",Crime|Drama|Thriller,10388.0,2572
2913,The Mating Habits of the Earthbound Human (1999),Comedy|Sci-Fi,17198.0,2573
2914,Molly (1999),Comedy|Drama,44857.0,2574
2915,Risky Business (1983),Comedy,9346.0,2575
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,861.0,2576
2917,Body Heat (1981),Crime|Thriller,14412.0,2577
2918,Ferris Bueller's Day Off (1986),Comedy,9377.0,2578
2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War,11541.0,2579
2920,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance,2457.0,2580
2921,High Plains Drifter (1973),Western,11901.0,2581
2922,Hang 'Em High (1968),Crime|Drama|Western,4929.0,2582
2923,Handle with Care (a.k.a. Citizen's Band) (1977),Comedy,85325.0,2583
2924,Drunken Master (Jui kuen) (1978),Action|Comedy,11230.0,2584
2925,"Conformist, The (Conformista, Il) (1970)",Drama,8416.0,2585
2926,Hairspray (1988),Comedy|Drama,11054.0,2586
2927,Brief Encounter (1946),Drama|Romance,851.0,2587
2928,"Razor's Edge, The (1984)",Drama,24453.0,2588
2929,Reds (1981),Drama|Romance,18254.0,2589
2930,Return with Honor (1998),Documentary,56235.0,2590
2931,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy,20123.0,2591
2932,Days of Heaven (1978),Drama,16642.0,2592
2933,"Fire Within, The (Feu follet, Le) (1963)",Drama,2593.0,2593
2935,"Lady Eve, The (1941)",Comedy|Romance,3086.0,2594
2936,Sullivan's Travels (1941),Adventure|Comedy|Romance,16305.0,2595
2937,"Palm Beach Story, The (1942)",Comedy,32255.0,2596
2938,Man Facing Southeast (1986),Drama|Sci-Fi,48797.0,2597
2939,Niagara (1953),Drama|Thriller,19997.0,2598
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance,3767.0,2599
2941,South Pacific (1958),Musical|Romance|War,17352.0,2600
2942,Flashdance (1983),Drama|Romance,535.0,2601
2943,Indochine (1992),Drama|Romance,2731.0,2602
2944,"Dirty Dozen, The (1967)",Action|Drama|War,1654.0,2603
2945,Mike's Murder (1984),Mystery,31043.0,2604
2946,Help! (1965),Comedy|Musical,14831.0,2605
2947,Goldfinger (1964),Action|Adventure|Thriller,658.0,2606
2948,From Russia with Love (1963),Action|Adventure|Thriller,657.0,2607
2949,Dr. No (1962),Action|Adventure|Thriller,646.0,2608
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,5689.0,2609
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,391.0,2610
2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,8052.0,2611
2953,Home Alone 2: Lost in New York (1992),Children|Comedy,772.0,2612
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller,31650.0,2613
2959,Fight Club (1999),Action|Crime|Drama|Thriller,550.0,2614
2960,Beefcake (1999),Drama,97537.0,2615
2961,"Story of Us, The (1999)",Comedy|Drama,12220.0,2616
2962,Fever Pitch (1997),Comedy|Romance,1610.0,2617
2963,Joe the King (1999),Crime|Drama,53151.0,2618
2964,Julien Donkey-Boy (1999),Drama,42881.0,2619
2965,"Omega Code, The (1999)",Action,29064.0,2620
2966,"Straight Story, The (1999)",Adventure|Drama,404.0,2621
2967,"Bad Seed, The (1956)",Drama|Thriller,42196.0,2622
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,36819.0,2623
2969,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance,42726.0,2624
2970,Fitzcarraldo (1982),Adventure|Drama,9343.0,2625
2971,All That Jazz (1979),Drama|Fantasy|Musical,16858.0,2626
2972,Red Sorghum (Hong gao liang) (1987),Drama|War,42006.0,2627
2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama,11562.0,2628
2974,Bats (1999),Horror|Thriller,10496.0,2629
2975,"Best Man, The (1999)",Comedy|Drama,16162.0,2630
2976,Bringing Out the Dead (1999),Drama,8649.0,2631
2977,Crazy in Alabama (1999),Comedy|Drama,31306.0,2632
2978,Three to Tango (1999),Comedy|Romance,10563.0,2633
2979,Body Shots (1999),Drama,14484.0,2634
2981,"Brother, Can You Spare a Dime? (1975)",Documentary,94857.0,2635
2982,"Guardian, The (1990)",Horror|Thriller,32043.0,2636
2983,"Ipcress File, The (1965)",Thriller,15247.0,2637
2984,On Any Sunday (1971),Documentary,29251.0,2638
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller,5548.0,2639
2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller,5549.0,2640
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,856.0,2641
2988,Melvin and Howard (1980),Drama,38772.0,2642
2989,For Your Eyes Only (1981),Action|Adventure|Thriller,699.0,2643
2990,Licence to Kill (1989),Action|Adventure|Thriller,709.0,2644
2991,Live and Let Die (1973),Action|Adventure|Thriller,253.0,2645
2992,Rawhead Rex (1986),Horror|Thriller,13511.0,2646
2993,Thunderball (1965),Action|Adventure|Thriller,660.0,2647
2994,"City, The (Ciudad, La) (1998)",Drama,46798.0,2648
2995,House on Haunted Hill (1999),Horror|Thriller,11377.0,2649
2996,Music of the Heart (1999),Drama,26149.0,2650
2997,Being John Malkovich (1999),Comedy|Drama|Fantasy,492.0,2651
2998,Dreaming of Joseph Lees (1999),Drama|Romance,108346.0,2652
2999,Man of the Century (1999),Comedy,98480.0,2653
3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,128.0,2654
3001,"Suburbans, The (1999)",Drama,46286.0,2655
3002,My Best Fiend (Mein liebster Feind) (1999),Documentary,8672.0,2656
3003,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War,8056.0,2657
3004,"Bachelor, The (1999)",Comedy|Romance,2020.0,2658
3005,"Bone Collector, The (1999)",Thriller,9481.0,2659
3006,"Insider, The (1999)",Drama|Thriller,9008.0,2660
3007,American Movie (1999),Documentary,14242.0,2661
3008,Last Night (1998),Drama|Sci-Fi,16129.0,2662
3010,Rosetta (1999),Drama,11489.0,2663
3011,"They Shoot Horses, Don't They? (1969)",Drama,28145.0,2664
3012,Battling Butler (1926),Comedy,51371.0,2665
3013,Bride of Re-Animator (1990),Comedy|Horror,18111.0,2666
3014,Bustin' Loose (1981),Comedy,31361.0,2667
3015,Coma (1978),Thriller,11223.0,2668
3016,Creepshow (1982),Horror,16281.0,2669
3017,Creepshow 2 (1987),Horror,16288.0,2670
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi,1694.0,2671
3019,Drugstore Cowboy (1989),Crime|Drama,476.0,2672
3020,Falling Down (1993),Action|Drama,37094.0,2673
3021,"Funhouse, The (1981)",Horror,13555.0,2674
3022,"General, The (1926)",Comedy|War,961.0,2675
3024,Piranha (1978),Horror|Sci-Fi,24831.0,2676
3025,Rough Night in Jericho (1967),Western,64963.0,2677
3026,Slaughterhouse (1987),Comedy|Horror,85160.0,2678
3028,"Taming of the Shrew, The (1967)",Comedy,25560.0,2679
3029,Nighthawks (1981),Action|Drama,21610.0,2680
3030,Yojimbo (1961),Action|Adventure,11878.0,2681
3031,Repossessed (1990),Comedy,11510.0,2682
3032,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller,11234.0,2683
3033,Spaceballs (1987),Comedy|Sci-Fi,957.0,2684
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical,11886.0,2685
3035,Mister Roberts (1955),Comedy|Drama|War,37853.0,2686
3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama,62204.0,2687
3037,Little Big Man (1970),Western,11040.0,2688
3038,"Face in the Crowd, A (1957)",Drama,21849.0,2689
3039,Trading Places (1983),Comedy,1621.0,2690
3040,Meatballs (1979),Comedy,14035.0,2691
3041,Meatballs Part II (1984),Comedy,40771.0,2692
3042,Meatballs III (1987),Comedy,40772.0,2693
3043,Meatballs 4 (1992),Comedy,40773.0,2694
3044,Dead Again (1991),Mystery|Romance|Thriller,11498.0,2695
3045,Peter's Friends (1992),Comedy|Drama,11790.0,2696
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,29371.0,2697
3047,Experience Preferred... But Not Essential (1982),Drama,276635.0,2698
3048,Under the Rainbow (1981),Comedy,47941.0,2699
3049,How I Won the War (1967),Comedy|War,29048.0,2700
3050,Light It Up (1999),Drama,19052.0,2701
3051,Anywhere But Here (1999),Comedy|Drama,21349.0,2702
3052,Dogma (1999),Adventure|Comedy|Fantasy,1832.0,2703
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,10047.0,2704
3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi,10228.0,2705
3055,Felicia's Journey (1999),Thriller,47692.0,2706
3056,Oxygen (1999),Crime|Drama|Thriller,18561.0,2707
3057,Where's Marlowe? (1998),Comedy,144953.0,2708
3058,"Ape, The (1940)",Horror|Sci-Fi,37426.0,2709
3060,"Commitments, The (1991)",Comedy|Drama|Musical,11663.0,2710
3061,Holiday Inn (1942),Comedy|Musical,13485.0,2711
3062,"Longest Day, The (1962)",Action|Drama|War,9289.0,2712
3063,Poison Ivy (1992),Drama|Thriller,9264.0,2713
3064,Poison Ivy: New Seduction (1997),Drama|Thriller,18222.0,2714
3066,Tora! Tora! Tora! (1970),Action|Drama|War,11165.0,2715
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama,4203.0,2716
3068,"Verdict, The (1982)",Drama|Mystery,24226.0,2717
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,88875.0,2718
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,11379.0,2719
3071,Stand and Deliver (1988),Comedy|Drama,29154.0,2720
3072,Moonstruck (1987),Comedy|Romance,2039.0,2721
3073,"Sandpiper, The (1965)",Drama|Romance,77915.0,2722
3074,Jeremiah Johnson (1972),Western,11943.0,2723
3075,Repulsion (1965),Drama|Horror,11481.0,2724
3076,Irma la Douce (1963),Comedy,2690.0,2725
3077,42 Up (1998),Documentary,20565.0,2726
3078,Liberty Heights (1999),Drama,27141.0,2727
3079,Mansfield Park (1999),Comedy|Drama|Romance,10399.0,2728
3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,2668.0,2729
3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller,36643.0,2730
3083,All About My Mother (Todo sobre mi madre) (1999),Drama,99.0,2731
3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,25898.0,2732
3087,Scrooged (1988),Comedy|Fantasy|Romance,9647.0,2733
3088,Harvey (1950),Comedy|Fantasy,11787.0,2734
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama,5156.0,2735
3090,Matewan (1987),Drama,24276.0,2736
3091,Kagemusha (1980),Drama|War,11953.0,2737
3092,"47 Samurai (Chûshingura) (Loyal 47 Ronin, The) (1962)",Drama,44662.0,2738
3093,McCabe & Mrs. Miller (1971),Drama|Western,29005.0,2739
3094,Maurice (1987),Drama|Romance,26371.0,2740
3095,"Grapes of Wrath, The (1940)",Drama,596.0,2741
3096,My Man Godfrey (1957),Comedy,52470.0,2742
3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,20334.0,2743
3098,"Natural, The (1984)",Drama,11393.0,2744
3099,Shampoo (1975),Comedy|Drama|Romance,31121.0,2745
3100,"River Runs Through It, A (1992)",Drama,293.0,2746
3101,Fatal Attraction (1987),Drama|Thriller,10998.0,2747
3102,Jagged Edge (1985),Crime|Romance|Thriller,12235.0,2748
3103,Stanley & Iris (1990),Drama|Romance,36094.0,2749
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller,9013.0,2750
3105,Awakenings (1990),Drama|Mystery,11005.0,2751
3106,Come See the Paradise (1990),Drama|Romance,59820.0,2752
3107,Backdraft (1991),Action|Drama,2924.0,2753
3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,177.0,2754
3109,"River, The (1984)",Drama,38557.0,2755
3110,Country (1984),Drama,42087.0,2756
3111,Places in the Heart (1984),Drama,13681.0,2757
3112,'night Mother (1986),Drama,34760.0,2758
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,9946.0,2759
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,863.0,2760
3115,Flawless (1999),Drama,31582.0,2761
3117,Ride with the Devil (1999),Drama|Romance|War,22267.0,2762
3118,Tumbleweeds (1999),Drama,55123.0,2763
3119,Bay of Blood (a.k.a. Twitch of the Death Nerve) (Reazione a catena) (1971),Horror,5486.0,2764
3120,"Distinguished Gentleman, The (1992)",Comedy,10411.0,2765
3121,"Hitch-Hiker, The (1953)",Drama|Film-Noir,41462.0,2766
3122,Santa Fe Trail (1940),Drama|Romance|Western,1718.0,2767
3124,Agnes Browne (1999),Comedy|Drama,15506.0,2768
3125,"End of the Affair, The (1999)",Drama,20024.0,2769
3126,"End of the Affair, The (1955)",Drama,78256.0,2770
3127,Holy Smoke (1999),Comedy|Drama,13787.0,2771
3128,"Map of the World, A (1999)",Drama,54933.0,2772
3129,Sweet and Lowdown (1999),Comedy|Drama,9684.0,2773
3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama,9586.0,2774
3132,Daddy Long Legs (1919),Comedy|Drama,70801.0,2775
3133,Go West (1925),Comedy|Western,33015.0,2776
3134,Grand Illusion (La grande illusion) (1937),Drama|War,777.0,2777
3135,"Great Santini, The (1979)",Drama,21887.0,2778
3137,"Sea Wolves, The (1980)",Action|War,19664.0,2779
3138,Stealing Home (1988),Drama,32331.0,2780
3139,Tarzan the Fearless (1933),Action|Adventure,76083.0,2781
3140,Three Ages (1923),Comedy,32628.0,2782
3141,"Two Jakes, The (1990)",Drama,32669.0,2783
3142,U2: Rattle and Hum (1988),Documentary|Musical,18161.0,2784
3143,Hell in the Pacific (1968),Drama|War,31681.0,2785
3144,"Glass Bottom Boat, The (1966)",Comedy|Romance,33666.0,2786
3145,Cradle Will Rock (1999),Drama,32274.0,2787
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,10402.0,2788
3147,"Green Mile, The (1999)",Crime|Drama,497.0,2789
3148,"Cider House Rules, The (1999)",Drama,1715.0,2790
3149,Diamonds (1999),Mystery,35118.0,2791
3150,"War Zone, The (1999)",Drama|Thriller,42739.0,2792
3152,"Last Picture Show, The (1971)",Drama,25188.0,2793
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,15515.0,2794
3155,Anna and the King (1999),Drama|Romance,1439.0,2795
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi,2277.0,2796
3157,Stuart Little (1999),Children|Comedy|Fantasy,10137.0,2797
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,10387.0,2798
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,49948.0,2799
3160,Magnolia (1999),Drama,334.0,2800
3161,Onegin (1999),Drama|Romance,30237.0,2801
3162,Simpatico (1999),Comedy|Drama,50116.0,2802
3163,Topsy-Turvy (1999),Comedy|Drama|Musical,46435.0,2803
3165,Boiling Point (1993),Action|Drama,22213.0,2804
3166,Brenda Starr (1989),Adventure,47070.0,2805
3167,Carnal Knowledge (1971),Comedy|Drama,36492.0,2806
3168,Easy Rider (1969),Adventure|Drama,624.0,2807
3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller,26578.0,2808
3171,Room at the Top (1959),Drama,43103.0,2809
3172,Ulysses (Ulisse) (1954),Adventure,43194.0,2810
3173,Any Given Sunday (1999),Drama,9563.0,2811
3174,Man on the Moon (1999),Comedy|Drama,1850.0,2812
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,926.0,2813
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,1213.0,2814
3177,Next Friday (2000),Comedy,10471.0,2815
3178,"Hurricane, The (1999)",Drama,10400.0,2816
3179,Angela's Ashes (1999),Drama,10397.0,2817
3180,Play it to the Bone (1999),Comedy|Drama,20761.0,2818
3181,Titus (1999),Drama,12524.0,2819
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,28216.0,2820
3183,"Third Miracle, The (1999)",Drama,36773.0,2821
3185,Snow Falling on Cedars (1999),Drama,10219.0,2822
3186,"Girl, Interrupted (1999)",Drama,3558.0,2823
3188,"Life and Times of Hank Greenberg, The (1998)",Documentary,41276.0,2824
3189,My Dog Skip (1999),Children|Drama,17908.0,2825
3190,Supernova (2000),Adventure|Sci-Fi|Thriller,10384.0,2826
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,48233.0,2827
3194,"Way We Were, The (1973)",Drama|Romance,10236.0,2828
3196,Stalag 17 (1953),Drama|War,632.0,2829
3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller,11851.0,2830
3198,Papillon (1973),Crime|Drama,5924.0,2831
3199,Pal Joey (1957),Comedy|Drama|Musical|Romance,33734.0,2832
3200,"Last Detail, The (1973)",Comedy|Drama,14886.0,2833
3201,Five Easy Pieces (1970),Drama,26617.0,2834
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama|Horror,11900.0,2835
3203,Dead Calm (1989),Thriller,10493.0,2836
3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller,16241.0,2837
3205,Black Sunday (La maschera del demonio) (1960),Horror,27632.0,2838
3206,Against All Odds (1984),Romance,22160.0,2839
3207,"Snows of Kilimanjaro, The (1952)",Adventure,4460.0,2840
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,9644.0,2841
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,13342.0,2842
3211,"Cry in the Dark, A (1988)",Drama,35119.0,2843
3213,Batman: Mask of the Phantasm (1993),Animation|Children,14919.0,2844
3214,American Flyers (1985),Drama,14040.0,2845
3215,Voyage of the Damned (1976),Drama,75641.0,2846
3216,"Vampyros Lesbos (Vampiras, Las) (1971)",Fantasy|Horror|Thriller,17343.0,2847
3217,"Star Is Born, A (1937)",Drama,22692.0,2848
3218,Poison (1991),Drama,47620.0,2849
3219,Pacific Heights (1990),Mystery|Thriller,2990.0,2850
3221,"Draughtsman's Contract, The (1982)",Drama,10831.0,2851
3222,Carmen (1984),Drama,21193.0,2852
3223,"Zed & Two Noughts, A (1985)",Drama,33078.0,2853
3224,Woman in the Dunes (Suna no onna) (1964),Drama,16672.0,2854
3225,Down to You (2000),Comedy|Romance,10472.0,2855
3230,"Odessa File, The (1974)",Thriller,21489.0,2856
3232,Seven Chances (1925),Comedy,32600.0,2857
3235,Where the Buffalo Roam (1980),Comedy,13005.0,2858
3238,Eye of the Beholder (1999),Thriller,18681.0,2859
3239,Isn't She Great? (2000),Comedy,75531.0,2860
3240,"Big Tease, The (1999)",Comedy,20468.0,2861
3241,"Cup, The (Phörpa) (1999)",Comedy,14521.0,2862
3243,Encino Man (1992),Comedy,10406.0,2863
3244,"Goodbye Girl, The (1977)",Comedy|Romance,14741.0,2864
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama,32015.0,2865
3246,Malcolm X (1992),Drama,1883.0,2866
3247,Sister Act (1992),Comedy|Crime,2005.0,2867
3248,Sister Act 2: Back in the Habit (1993),Comedy,6279.0,2868
3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,11087.0,2869
3250,Alive (1993),Drama,7305.0,2870
3251,Agnes of God (1985),Drama|Mystery,24735.0,2871
3252,Scent of a Woman (1992),Drama,9475.0,2872
3253,Wayne's World (1992),Comedy,8872.0,2873
3254,Wayne's World 2 (1993),Comedy,8873.0,2874
3255,"League of Their Own, A (1992)",Comedy|Drama,11287.0,2875
3256,Patriot Games (1992),Action|Crime|Drama|Thriller,9869.0,2876
3257,"Bodyguard, The (1992)",Drama|Romance|Thriller,619.0,2877
3258,Death Becomes Her (1992),Comedy|Fantasy,9374.0,2878
3259,Far and Away (1992),Adventure|Drama|Romance,11259.0,2879
3260,Howards End (1992),Drama,8293.0,2880
3261,Singles (1992),Comedy|Drama|Romance,11068.0,2881
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,1923.0,2882
3263,White Men Can't Jump (1992),Comedy|Drama,10158.0,2883
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,10206.0,2884
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,11782.0,2885
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,10086.0,2886
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western,9367.0,2887
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,9876.0,2888
3269,Forever Young (1992),Drama|Romance|Sci-Fi,10326.0,2889
3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,16562.0,2890
3271,Of Mice and Men (1992),Drama,9609.0,2891
3272,Bad Lieutenant (1992),Crime|Drama,12143.0,2892
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,4234.0,2893
3274,Single White Female (1992),Drama|Thriller,9605.0,2894
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,8374.0,2895
3276,Gun Shy (2000),Comedy,29076.0,2896
3281,"Brandon Teena Story, The (1998)",Documentary,113096.0,2897
3282,Different for Girls (1996),Comedy,106837.0,2898
3283,Minnie and Moskowitz (1971),Action,24349.0,2899
3284,They Might Be Giants (1971),Comedy|Mystery|Romance,27841.0,2900
3285,"Beach, The (2000)",Adventure|Drama,1907.0,2901
3286,Snow Day (2000),Comedy,15489.0,2902
3287,"Tigger Movie, The (2000)",Animation|Children,15655.0,2903
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,36210.0,2904
3292,"Big Combo, The (1955)",Film-Noir,22342.0,2905
3294,Eaten Alive (1977),Horror,30062.0,2906
3295,Raining Stones (1993),Drama,62463.0,2907
3296,To Sir with Love (1967),Drama,25934.0,2908
3298,Boiler Room (2000),Crime|Drama|Thriller,14181.0,2909
3299,Hanging Up (2000),Comedy|Drama,10385.0,2910
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,2787.0,2911
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,2069.0,2912
3302,Beautiful People (1999),Comedy,61416.0,2913
3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary,79515.0,2914
3304,Blue Collar (1978),Crime|Drama,14839.0,2915
3306,"Circus, The (1928)",Comedy,28978.0,2916
3307,City Lights (1931),Comedy|Drama|Romance,901.0,2917
3308,"Flamingo Kid, The (1984)",Comedy|Drama,25010.0,2918
3309,"Dog's Life, A (1918)",Comedy,36208.0,2919
3310,"Kid, The (1921)",Comedy|Drama,10098.0,2920
3311,"Man from Laramie, The (1955)",Western,18264.0,2921
3313,Class Reunion (1982),Comedy,33374.0,2922
3316,Reindeer Games (2000),Action|Thriller,2155.0,2923
3317,Wonder Boys (2000),Comedy|Drama,11004.0,2924
3318,Deterrence (1999),Drama|Thriller,25212.0,2925
3319,Judy Berlin (1999),Drama,36048.0,2926
3320,Mifune's Last Song (Mifunes sidste sang) (1999),Comedy|Drama|Romance,139.0,2927
3322,3 Strikes (2000),Comedy,47816.0,2928
3323,Chain of Fools (2000),Comedy|Crime,20682.0,2929
3324,Drowning Mona (2000),Comedy,25166.0,2930
3325,"Next Best Thing, The (2000)",Comedy|Drama,1831.0,2931
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,10416.0,2932
3327,Beyond the Mat (1999),Documentary,14271.0,2933
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,4816.0,2934
3329,The Year My Voice Broke (1987),Drama|Romance,19958.0,2935
3330,Splendor in the Grass (1961),Drama|Romance,28569.0,2936
3331,My Tutor (1983),Drama,2193.0,2937
3333,"Killing of Sister George, The (1968)",Drama,54575.0,2938
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,11016.0,2939
3335,Jail Bait (1954),Crime|Drama,23020.0,2940
3338,For All Mankind (1989),Documentary,20423.0,2941
3339,Cross of Iron (1977),War,10839.0,2942
3340,Bride of the Monster (1955),Horror|Sci-Fi,36489.0,2943
3341,Born Yesterday (1950),Comedy,24481.0,2944
3342,Birdy (1984),Drama|War,11296.0,2945
3343,And God Created Woman (1988),Comedy|Drama|Romance,61651.0,2946
3344,Blood Feast (1963),Horror,28172.0,2947
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children,57855.0,2948
3347,Never Cry Wolf (1983),Adventure|Drama,14280.0,2949
3349,"Perils of Pauline, The (1947)",Comedy,149687.0,2950
3350,"Raisin in the Sun, A (1961)",Drama,29478.0,2951
3351,Two Thousand Maniacs! (1964),Horror,28177.0,2952
3354,Mission to Mars (2000),Sci-Fi,2067.0,2953
3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,622.0,2954
3357,East-West (Est-ouest) (1999),Drama|Romance,28463.0,2955
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,12186.0,2956
3359,Breaking Away (1979),Comedy|Drama,20283.0,2957
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,5693.0,2958
3361,Bull Durham (1988),Comedy|Drama|Romance,287.0,2959
3362,Dog Day Afternoon (1975),Crime|Drama,968.0,2960
3363,American Graffiti (1973),Comedy|Drama,838.0,2961
